0020165,Interrogation,14th April 2014,Christophe Clement,Filly,Kitten's Joy,Meridiana,Kelly Jon And Sarah
0020091,Candid Desire,26th January 2012,Robert Falcone,Gelding,Yes It's True,Baby Love,Sanford Goldfarb
0020080,Shutter Shock,22nd February 2009,Olivo Inirio,Gelding,Harlan's Holiday,Wave Her Home,Olivo Inirio
0020119,Bode's Dream,2nd April 2014,Todd Pletcher,Filly,Bodemeister,Frolic's Dream,St Elias Stable
0020175,Conquest Vivi,5th March 2014,Jose Corrales,Filly,Court Vision,Keen Victory,Stronach Stables
0020103,Valedictorian,6th May 2014,Kelly Breen,Mare,Temple City,Smart N Classy,Epic Racing
0020092,Roll Tide Roll,11th March 2012,Ilmar Loaiza,Gelding,Elusive Quality,Lightfoot Lane,Cannon Farms
0020127,Minister's Strike,16th February 2014,Mary Eppler,Gelding,English Channel,Darling's Darling,Flying Pheasant Farm Llc
0020148,Mascarpone,12th April 2014,Dalton Dieter,Gelding,Hat Trick,Sweet Theresa,Peter Loriaux
0020116,Milbra,8th March 2014,Jay Bernardini,Mare,Majestic Warrior,Mill Branch Millie,Jay Bernardini
0020129,Squadron,6th March 2014,Kieron Magee,Gelding,Midshipman,Skip The Storm,Moshe Mark
0020185,Talk Logistics,8th April 2014,Jr Edward Plesa,Colt,High Cotton,Alotofappeal,Hardway Stables
0020090,Joy Drive,21st March 2013,Dove Houghton,Gelding,Quality Road,Lesson Plan,Dove Houghton
0020137,Expedition,13th March 2014,Karl Broberg,Gelding,Pioneerof The Nile,Flashy Got Even,Jacques Miramon
0020158,Something Awesome,11th April 2011,Jose Corrales,Gelding,Awesome Again,Somethinaboutlaura,Stronach Stables
0020113,Dressed In Heels,9th April 2014,Gary Johnson,Mare,First Dude,Silverous,Irish Charm Thoroughbreds Llc
0020100,Sunset Samurai,7th April 2014,Donna Bireta,Gelding,First Samurai,Blazing Bella,Michael Canale
0020139,Monaco,17th May 2014,Mertkan Kantarmaci,Colt,Uncle Mo,Setareh,Kantarmaci Racing Llc
0020147,Snap Decision,11th April 2014,Jack Fisher,Gelding,Hard Spun,Salute,Bruton Street-us
0020168,Sipmychardonnaynae,22nd March 2014,Kathy Mongeon,Filly,Bodemeister,Cuvee Uncorked,Rising Sun Stable
0020154,Full Salute,18th March 2013,Peter Tournas,Gelding,Speightstown,Mazucambera,Tournas Peter
0020126,Shiraz,6th February 2014,Michael Maker,Gelding,Tale Of The Cat,Lentil,Three Diamonds Farm
0020123,Sister Nation,7th May 2014,Steven Asmussen,Filly,Into Mischief,Evita's Sister,Mark Dodson
0020102,Cournoyer,11th February 2014,Eddie Clouston,Gelding,Shackleford,Spanish Post,Michelle Helms
0020195,Authentic Kitten,16th January 2014,John Conner,Filly,Kitten's Joy,Imforeal,Amy Hartman
0020149,Dover Cliffs,14th May 2014,Kelsey Danner,Horse,English Channel,Dreams,Kelsey Danner
0020157,Tale Of S'avall,23rd March 2013,Barclay Tagg,Colt,Tale Of Ekati,S' Avall,Charles Fipke
0020164,Elude,5th February 2014,Thomas Albertrani,Filly,Medaglia D'oro,Forty Marchanta,Godolphin Llc
0020178,Bellavais,21st March 2014,Todd Pletcher,Mare,Tapit,La Cloche,Bortolazzo Stable Llc
0020136,Stone Mountain,28th April 2014,II George Arnold,Gelding,Discreetly Mine,Rainbow Dreams,Humphrey Jr  G Watts And Ashbrook Farm
0020112,Winners Expedition,29th April 2014,Ethan West,Filly,Skipshot,Arctic Expedition,Ethan West
0020205,Icmaximus,23rd February 2012,George Sainz,Gelding,Azyoucansee,Kotared,Henry Sainz
0020133,Field Trip,10th April 2014,Henry Collazo,Gelding,Field Commission,Trip To Eden,The Four Horsemen Racing Stable Inc And Lady Lindsay Racing Stables
0020159,Abounding Legacy,13th March 2012,Ralph Nicks,Gelding,Flashstorm,Abounding Truth,Iadisernia Giuseppe J And Nicks Ralph E
0020167,Dramatic Girl,10th May 2014,Mark Casse,Filly,Tapit,Rose Of Killarney,John Oxley
0020174,Bahama Halo,12th March 2014,Todd Pletcher,Filly,More Than Ready,Bahama Bound,Let's Go Stable
0020188,Cavil,19th February 2014,Kiaran McLaughlin,Gelding,Elusive Quality,Al Andaleeb,Godolphin Llc
0020146,Write In Candidate,17th April 2014,Robert Hess,Gelding,Creative Cause,Never Gone,Robert Hess Sr
0020215,One King Cat,28th January 2012,Eric Nelson,Gelding,K One King,Nurse Mccabe,Eric Nelson Jr
0020122,Wildcat Kate,4th April 2014,Kathleen O'Connell,Filly,Kantharos,Kombat Kitty,San Basilio Llc
0020143,Secretary At War,5th May 2014,Norm Casse,Gelding,War Front,Ballet Pacifica,Aj Suited Racing Stable Llc
0020169,Go Forward,20th February 2014,Philip Gleaves,Filly,Jump Start,Mediation,Peter Vegso
0020198,Divine Paradise,30th April 2014,Javier Negrete,Filly,Divine Park,Forbidden Paradise,Castillo Consulting Inc
0020156,Nauset Beach,19th April 2011,Jorge Navarro,Horse,Scat Daddy,Outstanding Info,Ron Hendrickson
0020184,Sweetontheladies,15th January 2014,Henry Collazo,Horse,Twirling Candy,Whataclassybroad,The Four Horsemen Racing Stable Inc And Lady Lindsay Racing Stables
0020225,U R A Winner,23rd January 2013,Jodie Hodges,Gelding,C'mon Tiger,No Net,Walpole Racing Llc
0020132,Clyde's Image,13th March 2014,Thomas Bush,Gelding,Get Stormy,Marquetessa,Sullimar Stable
0020179,Super Marina,3rd March 2014,George Weaver,Filly,Warrior's Reward,Lil's Lassie,R A Hill Stable
0020101,Jegos Fire,15th February 2014,Tedston Holder,Gelding,Posse,Mia Gatto,Tedston Holder
0020166,Inflexibility,8th March 2014,Chad Brown,Mare,Scat Daddy,Halo's Verse,Klaravich Stables Inc And Lawrence William H
0020110,Roraima Dos,22nd February 2014,Jose Bobadilla,Mare,Gone Astray,Birds Up,John Fanelli
0020194,Shezaprado,15th February 2014,Michael Maker,Filly,Paddy O'prado,Jeopardy Lady,Out Of This World Racing Llc
0020189,Han Sense,14th February 2014,Kelly Breen,Horse,Hansen,Humble Retha,Michael Napoli
0020142,Midnightonbroadway,27th January 2014,Aldana Gonzalez,Gelding,Midnight Lute,Walton Place,Bruno Schickedanz
0020208,Great Selection,3rd March 2011,Sandy Gale,Mare,Grey Memo,Shezaseaheroine,Sandy Gale
0020120,Atenea,22nd January 2014,Luis Duco,Filly,Sahara Heat,Risty,Luis Duco Stables Inc
0020153,Leopard Cat,12th March 2014,William Dowling,Gelding,Eye Of The Leopard,Dandyna,Kiplin Hall
0020176,Party Boat,25th January 2014,H Motion,Filly,Into Mischief,Pavati,Hope Jones
0020199,Synchronizing,17th March 2014,Jane Cibelli,Filly,Ghostzapper,Malibu Beach,Edward Short
0020177,Fields Of Song,6th May 2014,Katharine Voss,Filly,Harbour Watch,Singing Field,Magic Carpet Racing
0020130,Hey Mike,16th February 2014,Michael Maker,Colt,Cape Blanco,Nina Fever,Michael Hui
0020209,Saint Nata,19th April 2012,Stephanie Herb,Mare,Grazen,Santa Patricia,Stephanie Herb
0020186,Even Thunder,18th April 2014,Michael Gorham,Gelding,Even The Score,Strikes Of Thunder,Robert Gorham Jr
