0040134,Church Path (IRE),27th June 2021,P M Quinlan,Gelding,-,-,-
0040149,Cnoc Rua (IRE),27th June 2021,E Doyle,Gelding,-,-,-
0040152,Mooretown Lady (IRE),27th June 2021,H Rogers,Mare,-,-,-
0040138,Splurge (IRE),27th June 2021,J J Coleman,Gelding,-,-,-
0040167,Launceston,27th June 2021,Miss H C Knight,Mare,-,-,-
0040173,Taran Tregarth,27th June 2021,W M Brisbourne,Mare,-,-,-
0040170,Bru Na Si (IRE),27th June 2021,Evan Williams,Gelding,-,-,-
0040162,Dressed To Dance (IRE),27th June 2021,R Harris,Mare,-,-,-
0040159,Sunley Sovereign,27th June 2021,Mrs R Carr,Gelding,-,-,-
0040136,Il Lago (IRE),27th June 2021,John G Carr,Gelding,-,-,-
0040148,Casco Bay (IRE),27th June 2021,D A Rees,Gelding,-,-,-
0040169,Ooh Cha Cha (IRE),27th June 2021,Ms M Flynn,Gelding,-,-,-
0040172,Aggbag,27th June 2021,M Appleby,Gelding,-,-,-
0040158,Rossgavand (IRE),27th June 2021,J P Fahey,Mare,-,-,-
0040201,Cheshire Prince,27th June 2021,N B King,Gelding,-,-,-
0040154,Bulls And Mortar (IRE),27th June 2021,E O'Grady,Gelding,-,-,-
0040179,Dancer's Dream (USA),27th June 2021,John Witthauer,Gelding,-,-,-
0040211,Fire In Cairo (IRE),27th June 2021,P C Haslam,Filly,-,-,-
0040164,Party Palace,27th June 2021,H S Howe,Mare,-,-,-
0040156,Bridgequarter Boy (IRE),27th June 2021,M Keane,Gelding,-,-,-
0040205,Just Oscar (GER),27th June 2021,W M Brisbourne,Gelding,-,-,-
0040203,Pat Will (IRE),27th June 2021,M R Hoad,Filly,-,-,-
0040207,Rosbay (IRE),27th June 2021,T D Easterby,Gelding,-,-,-
0040174,Lutteur Bleu (FR),27th June 2021,A Davis,Gelding,-,-,-
0040200,Cherri Fosfate,27th June 2021,D Carroll,Gelding,-,-,-
0040166,Chicago Alley,27th June 2021,Dave Roberts,Mare,-,-,-
0040213,Rainbow Mirage (IRE),27th June 2021,E S McMahon,Gelding,-,-,-
0040210,Dr Dream (IRE),27th June 2021,J G M O'Shea,Gelding,-,-,-
0040199,Honey Dear (IRE),27th June 2021,Ivor Kingston,Mare,-,-,-
0040202,Mandurah (IRE),27th June 2021,D Nicholls,Gelding,-,-,-
0040209,Straight Face (IRE),27th June 2021,P D Evans,Gelding,-,-,-
0040212,Prince Golan (IRE),27th June 2021,R J Price,Gelding,-,-,-
0040245,High Style,27th June 2021,P O Brady,Gelding,-,-,-
0040198,Seepeeoh (IRE),27th June 2021,Miss E Doyle,Filly,-,-,-
0040204,Eddie Jock (IRE),27th June 2021,S Seemar,Gelding,-,-,-
0040243,Steelcut,27th June 2021,M A Buckley,Gelding,-,-,-
0040251,Hightori,27th June 2021,Mrs S J Smith,Gelding,-,-,-
0040208,Soviet Palace (IRE),27th June 2021,K A Ryan,Gelding,-,-,-
0040214,Umpa Loompa (IRE),27th June 2021,B J McMath,Gelding,-,-,-
0040247,Don Pietro,27th June 2021,F Brennan,Gelding,-,-,-
0040206,Magroom,27th June 2021,R J Hodges,Gelding,-,-,-
0040242,Howards Tipple,27th June 2021,I Semple,Gelding,-,-,-
0040271,Mustangsallyrally (IRE),27th June 2021,R Barber,Gelding,-,-,-
0040250,Red,27th June 2021,Mrs S J Humphrey,Mare,-,-,-
0040249,Drifting Gold,27th June 2021,C G Cox,Mare,-,-,-
0040270,Rossnanone (IRE),27th June 2021,R Donohoe,Gelding,-,-,-
0040244,Bahama Mama (IRE),27th June 2021,J Noseda,Mare,-,-,-
0040248,Soubriquet (IRE),27th June 2021,M A Barnes,Gelding,-,-,-
0040246,King of Tricks,27th June 2021,Mrs H R J Nelmes,Gelding,-,-,-
0040311,Opal Noir,27th June 2021,Miss L A Perratt,Gelding,-,-,-
0040307,Another Conker,27th June 2021,Mrs Tracey Barfoot-Saunt,Gelding,-,-,-
0040305,Nelson's Spice (IRE),27th June 2021,Jonjo O'Neill,Gelding,-,-,-
0040317,Bold Alaska (IRE),27th June 2021,Peter Grayson,Gelding,-,-,-
0040315,Bedizen,27th June 2021,Mrs P Sly,Gelding,-,-,-
0040321,Gremlin,27th June 2021,B J Llewellyn,Gelding,-,-,-
0040313,Hessian (IRE),27th June 2021,M D Squance,Filly,-,-,-
0040310,Dubai's Touch,27th June 2021,M Johnston,Horse,-,-,-
0040309,Yellow Jersey,27th June 2021,S C Burrough,Filly,-,-,-
0040320,Copper King,27th June 2021,Miss Tor Sturgis,Gelding,-,-,-
0040312,Supreme Speedster,27th June 2021,A G Newcombe,Gelding,-,-,-
0040319,Baby Strange,27th June 2021,D Shaw,Gelding,-,-,-
0040347,Muireads Girl (IRE),27th June 2021,Bernard Jones,Mare,-,-,-
0040308,Quorn Master,27th June 2021,Mrs P Ford,Gelding,-,-,-
0040322,Proper (IRE),27th June 2021,C J Mann,Gelding,-,-,-
0040345,Naujella Girl (IRE),27th June 2021,D P Murphy,Mare,-,-,-
0040304,Rudinero (IRE),27th June 2021,F Brennan,Gelding,-,-,-
0040361,Island Wood (IRE),27th June 2021,M Winters,Gelding,-,-,-
0040318,Stumped,27th June 2021,M F Harris,Gelding,-,-,-
0040314,Avelian (IRE),27th June 2021,John G Carr,Gelding,-,-,-
0040367,Bert's Memory,27th June 2021,J Candlish,Mare,-,-,-
0040365,Megans Joy (IRE),27th June 2021,C A Murphy,Mare,-,-,-
0040306,Very Cool,27th June 2021,D Pipe,Gelding,-,-,-
0040363,Perambulating Lady (IRE),27th June 2021,C Byrnes,Mare,-,-,-
0040350,Taradoun (IRE),27th June 2021,E J O'Grady,Gelding,-,-,-
0040316,Benandonner (USA),27th June 2021,M Murphy,Gelding,-,-,-
0040375,Dooneys Gate (IRE),27th June 2021,W P Mullins,Gelding,-,-,-
0040373,Aces Or Better (IRE),27th June 2021,B G Powell,Gelding,-,-,-
0040360,Talenti (IRE),27th June 2021,P J McKenna,Gelding,-,-,-
0040348,Princess Jaffa (IRE),27th June 2021,L W Doran,Mare,-,-,-
0040362,Klassy (IRE),27th June 2021,S Curling,Gelding,-,-,-
0040370,Rowdy Yeats (IRE),27th June 2021,N A Twiston-Davies,Gelding,-,-,-
0040344,Controvento (IRE),27th June 2021,K P Cotter,Mare,-,-,-
0040349,Wicklow Wanderer (IRE),27th June 2021,M M McNiff,Mare,-,-,-
0040358,Coral Creek (IRE),27th June 2021,S Slevin,Mare,-,-,-
0040371,Jack The Bus (IRE),27th June 2021,P Casey,Gelding,-,-,-
0040372,Ossmann (IRE),27th June 2021,T R George,Gelding,-,-,-
0040359,Rebel Rover (IRE),27th June 2021,Miss M L Hallahan,Gelding,-,-,-
0040368,Himba,27th June 2021,N J Gifford,Gelding,-,-,-
0040407,Avery,27th June 2021,R J Hodges,Gelding,-,-,-
0040405,Bellamy Cay,27th June 2021,C Aubert,Gelding,-,-,-
0040364,Mooney Wiggins (IRE),27th June 2021,J Queally,Gelding,-,-,-
0040369,Overton Lad,27th June 2021,P A Pritchard,Gelding,-,-,-
0040346,Collou (IRE),27th June 2021,D Kenneally,Filly,-,-,-
0040374,Back And Firth (IRE),27th June 2021,P J Rothwell,Gelding,-,-,-
0040403,Balor (FR),27th June 2021,J Doucet,Gelding,-,-,-
0040401,April Attraction (FR),27th June 2021,R Fielder,Filly,-,-,-
0040400,Velvet Dove,27th June 2021,Mrs P Harkin,Mare,-,-,-
0040413,Noriot (FR),27th June 2021,D Brennan,Gelding,-,-,-
0040402,Takeover Target (AUS),27th June 2021,J Janiak,Gelding,-,-,-
0040411,Nez Rouge (FR),27th June 2021,N A Twiston-Davies,Gelding,-,-,-
0040366,Sheriussa (IRE),27th June 2021,C A Murphy,Mare,-,-,-
0040410,Lodge Lane (IRE),27th June 2021,V R A Dartnall,Gelding,-,-,-
0040412,Aggie's lad (IRE),27th June 2021,Mrs A C Hamilton,Gelding,-,-,-
0040408,Who Else Knew (IRE),27th June 2021,S Penny,Gelding,-,-,-
0040399,Midnight Diamond (IRE),27th June 2021,Tim Vaughan,Gelding,-,-,-
0040386,Title Contender (USA),27th June 2021,Anita Bolton,Gelding,-,-,-
0040404,Garnica (FR),27th June 2021,J M Capitte,Gelding,-,-,-
0040437,Kachgai (IRE),27th June 2021,J P Gauvin,Gelding,-,-,-
0040443,Zamenhof (FR),27th June 2021,Joel Boisnard,Gelding,-,-,-
0040409,Busy Isit,27th June 2021,Mrs F M Shaw,Gelding,-,-,-
0040441,Familly Blue (FR),27th June 2021,V Greco,Colt,-,-,-
0040414,Biniou (IRE),27th June 2021,R M H Cowell,Gelding,-,-,-
0040447,L'an Deux (FR),27th June 2021,J clais,Gelding,-,-,-
0040445,Aragnouet (FR),27th June 2021,Van Poele,Colt,-,-,-
0040440,Cloudor (FR),27th June 2021,P Demercastel,Gelding,-,-,-
0040457,Al Khaleej (IRE),27th June 2021,D M Simcock,Gelding,-,-,-
0040442,Allar (FR),27th June 2021,E Danel,Colt,-,-,-
0040406,Bremen,27th June 2021,P W Flynn,Gelding,-,-,-
0040438,King's Luth,11th March 2003,P Lombard,Gelding,Kingsalsa,Miller's Luth,P Lombard
0040461,Sadeek,27th June 2021,M R Bosley,Gelding,-,-,-
0040416,Dixies Delight (USA),27th June 2021,Randy Nunley,Mare,-,-,-
0040460,Justy (USA),27th June 2021,M L W Bell,Horse,-,-,-
0040463,The Brat,27th June 2021,Miss Tracy Waggott,Filly,-,-,-
0040467,Spivitus,27th June 2021,R Nixon,Gelding,-,-,-
0040471,Queen Althea (IRE),27th June 2021,N Meade,Mare,-,-,-
0040465,Even Smarter,27th June 2021,Mrs J C McGregor,Gelding,-,-,-
0040444,Elguera Noir (FR),27th June 2021,T Larriviere,Gelding,-,-,-
0040439,Tiyikaan (IRE),27th June 2021,Mme A soulat,Gelding,-,-,-
0040470,Porto Calero,27th June 2021,W C O'Brien,Mare,-,-,-
0040473,Bold Indian (IRE),27th June 2021,M E Sowersby,Gelding,-,-,-
0040462,Davaye,27th June 2021,K R Burke,Mare,-,-,-
0040483,Corporate Jungle (USA),27th June 2021,Chad Brown,Horse,-,-,-
0040458,Autograph Hunter,27th June 2021,Peter Grayson,Gelding,-,-,-
0040436,Amir El Jabal (FR),27th June 2021,D Pipe,Gelding,-,-,-
0040459,Dowlleh,27th June 2021,G Brown,Gelding,-,-,-
0040472,Talk Of Excitment,27th June 2021,Michael G Cleary,Mare,-,-,-
0040468,Dromana Gate (IRE),27th June 2021,J J Hanlon,Mare,-,-,-
0040446,Coralhasi (FR),27th June 2021,Mlle I Gallorini,Gelding,-,-,-
0040464,Terragon,27th June 2021,M McMillan,Gelding,-,-,-
0040469,Malande (IRE),27th June 2021,D McDonogh,Filly,-,-,-
0040497,Maduma (IRE),27th June 2021,J Hagan,Gelding,-,-,-
0040501,Smarty Socks (IRE),27th June 2021,D O'Meara,Gelding,-,-,-
0040503,Kellsboro (IRE),27th June 2021,M Halford,Gelding,-,-,-
0040456,Alberts Story (USA),27th June 2021,R A Fahey,Gelding,-,-,-
0040474,Lounaos (FR),27th June 2021,E Griffin,Mare,-,-,-
0040507,Green Day Packer (IRE),27th June 2021,P C Haslam,Gelding,-,-,-
0040513,Tudor Prince (IRE),27th June 2021,A W Carroll,Gelding,-,-,-
0040511,Stotsfold,27th June 2021,W R Swinburn,Gelding,-,-,-
0040466,Goplay (IRE),27th June 2021,John G Carr,Gelding,-,-,-
0040500,Dal Cais (IRE),27th June 2021,P J Rothwell,Colt,-,-,-
0040488,SCOOT (USA),27th June 2021,Maureen Spellman,Mare,-,-,-
0040517,Calicon (FR),27th June 2021,S Loeuillet,Gelding,-,-,-
0040521,Petelo D'ha (FR),27th June 2021,J P Bernhardt,Gelding,-,-,-
0040510,Simondiun,27th June 2021,P F Nicholls,Gelding,-,-,-
0040523,Ascari (USA),27th June 2021,E Lellouche,Gelding,-,-,-
0040498,Ainama (IRE),27th June 2021,N Madden,Gelding,-,-,-
0040505,Deadline (UAE),27th June 2021,J J Mangan,Gelding,-,-,-
0040502,Boulavogue (IRE),27th June 2021,C F Swan,Gelding,-,-,-
0040531,Forza Atina (FR),27th June 2021,G J Pelot,Gelding,-,-,-
0040527,Senorita Escarlata (USA),27th June 2021,D Rudolf,Filly,-,-,-
0040508,Moonwalking,27th June 2021,Jedd O'Keeffe,Gelding,-,-,-
0040520,Kalos Kagathos (FR),27th June 2021,M Cesandri,Horse,-,-,-
0040515,Shahdawar (FR),27th June 2021,M Gentile,Gelding,-,-,-
0040512,Jiminor Mack,27th June 2021,W J H Ratcliffe,Mare,-,-,-
0040530,By Dariole (FR),27th June 2021,P Chatelain,Gelding,-,-,-
0040518,Atraska (USA),27th June 2021,D Windrif,Filly,-,-,-
0040499,Creachadoir (IRE),27th June 2021,Saeed bin Suroor,Horse,-,-,-
0040525,Hot Tuna (FR),27th June 2021,P Chevillard,Gelding,-,-,-
0040522,Aragog (FR),27th June 2021,Mlle V Dissaux,Gelding,-,-,-
0040504,The Ginger Man (IRE),27th June 2021,M Scudamore,Gelding,-,-,-
0040528,Moon Mix (FR),27th June 2021,J R Jenkins,Gelding,-,-,-
0040509,Against The Grain,27th June 2021,L Lungo,Gelding,-,-,-
0040514,Kilometre Neuf (FR),27th June 2021,F Doumen,Horse,-,-,-
0040553,Caldra (IRE),27th June 2021,S Kirk,Gelding,-,-,-
0040524,Learning The Blues (FR),27th June 2021,D Pipe,Gelding,-,-,-
0040519,Bedaly (FR),27th June 2021,Mme C Beaupreau,Gelding,-,-,-
0040557,Major Cadeaux,27th June 2021,R A Fahey,Horse,-,-,-
0040561,Barney McGrew (IRE),27th June 2021,M Dods,Gelding,-,-,-
0040563,Fly Time,27th June 2021,D Burchell,Filly,-,-,-
0040567,Mistress Kaytee,27th June 2021,B P J Baugh,Mare,-,-,-
0040506,Gazboolou,27th June 2021,H Candy,Gelding,-,-,-
0040560,Venir Rouge,27th June 2021,H Whittington,Gelding,-,-,-
0040529,Le Miracle (GER),27th June 2021,Wern baltromei,Gelding,-,-,-
0040571,Beaumont Boy,27th June 2021,J A McShane,Gelding,-,-,-
0040573,Shotley Mac,27th June 2021,N Bycroft,Gelding,-,-,-
0040555,Jo'burg (USA),27th June 2021,D O'Meara,Gelding,-,-,-
0040577,Ha'penny Beacon,27th June 2021,D Carroll,Filly,-,-,-
0040516,Pouvoir (FR),27th June 2021,A King,Gelding,-,-,-
0040583,Divine Fortune (USA),27th June 2021,Jonathan Sheppard,Gelding,-,-,-
0040565,Oponce (FR),27th June 2021,Mrs Caroline Bailey,Gelding,-,-,-
0040570,French Saulaie (FR),27th June 2021,P J Hobbs,Gelding,-,-,-
0040558,Montalembert (USA),27th June 2021,D C Griffiths,Gelding,-,-,-
0040562,Third Set (IRE),27th June 2021,I Mohammed,Gelding,-,-,-
0040593,Runaround Sue (IRE),27th June 2021,Mrs A M Thorpe,Mare,-,-,-
0040575,Todwick Owl,27th June 2021,J G Given,Gelding,-,-,-
0040526,Ocean Of Peace (FR),27th June 2021,M R Bosley,Gelding,-,-,-
0040568,Alternator (IRE),27th June 2021,Mrs A E Brooks,Gelding,-,-,-
0040554,Colditz (IRE),27th June 2021,R Ford,Gelding,-,-,-
0040572,Mickleberry (IRE),27th June 2021,M Brittain,Filly,-,-,-
0040578,Samarinda (USA),27th June 2021,P J O'Gorman,Gelding,-,-,-
0040597,Image Of Vermont (IRE),27th June 2021,A Mullins,Filly,-,-,-
0040564,Valley of The Moon (IRE),27th June 2021,R A Fahey,Filly,-,-,-
0040595,Katies Dancer (IRE),27th June 2021,Mrs A Persse,Mare,-,-,-
0040559,Six Shots,27th June 2021,J A Osborne,Gelding,-,-,-
0040607,Cruthu Na Putoige (IRE),27th June 2021,G T Cuthbert,Mare,-,-,-
0040611,Tender Moments,27th June 2021,B Smart,Mare,-,-,-
0040574,Prince Rossi (IRE),27th June 2021,A E Price,Gelding,-,-,-
0040605,Lady Teabing (IRE),27th June 2021,D K Weld,Mare,-,-,-
0040617,Jack Monday (IRE),27th June 2021,T Cleary,Gelding,-,-,-
0040613,Hoof It Harry (IRE),27th June 2021,P Henderson,Gelding,-,-,-
0040621,Game Lady,27th June 2021,I A Wood,Filly,-,-,-
0040569,Justtheoneforyou,27th June 2021,J M Jefferson,Gelding,-,-,-
0040598,Supremity (IRE),27th June 2021,Exors J R Fowler,Mare,-,-,-
0040631,Ct Leader (USA),27th June 2021,Thomas Mosley,Gelding,-,-,-
0040579,The Tinkerater (IRE),27th June 2021,Mrs C Mulhall,Gelding,-,-,-
0040610,Spiritwind (IRE),27th June 2021,S Lycett,Gelding,-,-,-
0040594,Archie Boy (IRE),27th June 2021,Emma Yardley,Gelding,-,-,-
0040608,Siren's Gift,27th June 2021,A M Balding,Mare,-,-,-
0040641,Step It Up (IRE),27th June 2021,J R Boyle,Gelding,-,-,-
0040620,Mrs Hardy (IRE),27th June 2021,W M Roper,Mare,-,-,-
0040615,Wadham Hill,27th June 2021,W J Reed,Mare,-,-,-
0040556,Lapina (IRE),27th June 2021,A Middleton,Mare,-,-,-
0040604,Patrickswell (IRE),27th June 2021,M Callaghan,Gelding,-,-,-
0040618,The Crazy Parson (IRE),27th June 2021,A J Martin,Gelding,-,-,-
0040566,Honeygrove (IRE),27th June 2021,D McCain Jnr,Mare,-,-,-
0040614,King Caine (IRE),27th June 2021,P F Nicholls,Gelding,-,-,-
0040576,Tombi (USA),27th June 2021,K Dalgleish,Gelding,-,-,-
0040624,Invincible Force (IRE),27th June 2021,Paul Green,Gelding,-,-,-
0040623,Billy Red,27th June 2021,J R Jenkins,Gelding,-,-,-
0040612,Santo Subito (IRE),27th June 2021,M C Chapman,Gelding,-,-,-
0040640,Beacon,27th June 2021,R Hannon,Colt,-,-,-
0040609,Up In Arms (IRE),27th June 2021,P Winkworth,Gelding,-,-,-
0040596,Assiun (GER),27th June 2021,R Curtis,Gelding,-,-,-
0040644,Scarden House (IRE),27th June 2021,N Moran,Gelding,-,-,-
0040643,Paddy The Robin (IRE),27th June 2021,A Seymour,Gelding,-,-,-
0040619,Covey (IRE),27th June 2021,J G M O'Shea,Mare,-,-,-
0040606,Janeylad (IRE),27th June 2021,W G McMahon,Gelding,-,-,-
0040622,Gifted Heir,22nd April 2004,R E Peacock,Gelding,Princely Heir,Inzar Lady,Mr R E Peacock
0040648,Topinambour (FR),27th June 2021,David Greenwood,Gelding,-,-,-
0040616,Fountainsmemory (IRE),27th June 2021,W G McMahon,Gelding,-,-,-
0040645,Kendor Dine (FR),27th June 2021,E Griffin,Gelding,-,-,-
0040642,Dochas Beag (IRE),27th June 2021,W McCreery,Gelding,-,-,-
0040647,Top Wave (FR),27th June 2021,T Castanheira,Filly,-,-,-
0040646,Alix Road (FR),27th June 2021,Y De Nicolay,Mare,-,-,-
0040700,Ron In Ernest,27th June 2021,Mrs A Price,Gelding,-,-,-
0040701,Samorra (IRE),27th June 2021,J H Culloty,Mare,-,-,-
0040710,Baltimore Jack (IRE),27th June 2021,G P Kelly,Gelding,-,-,-
0040704,Windjammer,27th June 2021,L A Mullaney,Gelding,-,-,-
0040703,Fiddlers Spirit (IRE),27th June 2021,J W Unett,Gelding,-,-,-
0040711,Kay Gee Be (IRE),27th June 2021,A Berry,Gelding,-,-,-
0040698,Kalgoorlie (USA),27th June 2021,I Mohammed,Gelding,-,-,-
0040720,Dunguaire Lad (IRE),27th June 2021,D T Hughes,Gelding,-,-,-
0040714,Vintage (IRE),27th June 2021,J Akehurst,Gelding,-,-,-
0040713,Victory Spirit,27th June 2021,D A Nolan,Gelding,-,-,-
0040697,Greyt Big Stuff (USA),27th June 2021,Miss V Williams,Gelding,-,-,-
0040730,Barneyev (FR),27th June 2021,R Caget,Filly,-,-,-
0040699,Nur Tau (IRE),27th June 2021,N J Gifford,Gelding,-,-,-
0040708,Riguez Dancer,27th June 2021,R Menzies,Gelding,-,-,-
0040721,Jackiekyle (IRE),27th June 2021,F Flood,Gelding,-,-,-
0040705,Boogie Dancer,27th June 2021,Jim Best,Mare,-,-,-
0040740,Mountain Fairy,27th June 2021,M W Easterby,Filly,-,-,-
0040707,Park's Prodigy,27th June 2021,D Thompson,Gelding,-,-,-
0040718,Musique En Tete (FR),27th June 2021,J W Tudor,Gelding,-,-,-
0040709,Advancement,27th June 2021,M Hill,Gelding,-,-,-
0040715,Kansas Gold,27th June 2021,J Mackie,Gelding,-,-,-
0040731,Afra Tsitsi (FR),27th June 2021,C Lerner,Filly,-,-,-
0040728,Gorl D'ouilly (FR),27th June 2021,P Costes,Filly,-,-,-
0040717,Bobby Gee,27th June 2021,Mrs P Robeson,Gelding,-,-,-
0040702,Charlie Tipple,27th June 2021,T D Easterby,Gelding,-,-,-
0040741,Herboriste,27th June 2021,Boutin (s),Mare,-,-,-
0040734,Mister Chocolate (IRE),27th June 2021,Robert Collet,Gelding,-,-,-
0040727,Pont Des Arts (FR),27th June 2021,A scharer,Horse,-,-,-
0040733,Picamaderos (FR),27th June 2021,J L Dubord,Gelding,-,-,-
